"family","design","rep","seed","n_rows","n_min_row","n_max_row","cond_inv","eff_dim","pkg_cond_inv","pkg_spread","flagged","scope","target_in_span","degenerate_margins","truth","ok","err_class","err_message","est","lo","hi","width","covered","max_rhat","min_ess","min_ess_tail","divergent","max_treedepth","n_chains_ok","n_chains_requested"
"normal","ovat_age_6",5,2117,6,100,100,0.000424156490274202,1.00001193519658,0.0461462302173517,0.94386400287252,TRUE,"identity",TRUE,0,-0.358068470146227,TRUE,NA,NA,-0.0649833255,-0.55818012925,0.44256075075,1.00074088,TRUE,1.00149120199366,4857.79340299434,3942.96131644678,0,0,4,4
"normal","crosstab_4",6,2138,4,127,186,0.00042777116915607,1.99916773905749,0.0194632829356262,1.01605199925691,TRUE,"identity",TRUE,8,-0.384129032429675,TRUE,NA,NA,-0.56741667,-2.340096185,1.1828601,3.522956285,TRUE,1.00155053870497,2554.31141651801,3489.69181976537,0,0,4,4
"normal","joint_6",6,2138,6,63,164,0.745593636773007,2.83066020206323,0.73558196922005,0.997792965820547,FALSE,"identity",TRUE,10,-0.384129032429675,TRUE,NA,NA,-0.46593558,-0.639484451,-0.291841637,0.347642814,TRUE,1.00158005008412,5166.03268533294,4480.93341552781,0,0,4,4
"normal","joint_8",6,2138,8,61,96,0.781356412916224,2.87995009028477,0.762589088564383,1.02011905327643,FALSE,"identity",TRUE,16,-0.384129032429675,TRUE,NA,NA,-0.467402195,-0.64057264675,-0.29161683225,0.3489558145,TRUE,1.00152329773147,5836.74517723702,4127.67515097472,0,0,4,4
"normal","minimal_4",6,2138,4,127,171,0.562720152954831,2.45709861397578,0.533092265984319,1.0009916878354,FALSE,"identity",TRUE,6,-0.384129032429675,TRUE,NA,NA,-0.474542825,-0.65995094025,-0.289695722,0.37025521825,TRUE,1.00133385631553,5103.85759351174,4087.27436382979,0,0,4,4
"normal","ovat_age_3",6,2138,3,200,200,1.28924419513549e-17,1.00000147366388,7.92683888724211e-17,0.859679704885535,TRUE,"identity",FALSE,0,-0.384129032429675,TRUE,NA,NA,-0.40304088,-1.2014922125,0.37113948625,1.57263169875,TRUE,1.00189935005229,2939.94423386987,3771.41072337214,0,0,4,4
"normal","ovat_age_6",6,2138,6,100,100,0.000424156490274202,1.00001193519658,0.0433063316865811,0.927116948369607,TRUE,"identity",TRUE,0,-0.384129032429675,TRUE,NA,NA,-0.572783835,-0.92013016075,-0.218728008,0.70140215275,TRUE,1.00253326948792,4007.76828068781,4052.20182757797,0,0,4,4
"normal","crosstab_4",7,2159,4,124,185,0.00042777116915607,1.99916773905749,0.018649947737236,1.03312560247981,TRUE,"identity",TRUE,8,-0.36407443533598,TRUE,NA,NA,-0.0291332865,-1.3384519475,1.2694620775,2.607914025,TRUE,1.00334144018013,3472.84807509801,3687.22392531606,0,0,4,4
"normal","joint_6",7,2159,6,65,168,0.745593636773007,2.83066020206323,0.694772238298009,0.998858865874703,FALSE,"identity",TRUE,10,-0.36407443533598,TRUE,NA,NA,-0.420304995,-0.58103036725,-0.2645135165,0.31651685075,TRUE,1.00294504775488,6151.25069100929,4410.88921857977,0,0,4,4
"normal","joint_8",7,2159,8,59,96,0.781356412916224,2.87995009028477,0.713885286038467,1.03311533021962,FALSE,"identity",TRUE,16,-0.36407443533598,TRUE,NA,NA,-0.417046365,-0.56885365625,-0.262158714,0.30669494225,TRUE,1.00123033833578,5458.83863094059,4110.1854709227,0,0,4,4
